timestamp,hour,day,month,weekday,pm2_5,pm10,co,no2,so2,o3,aqi,previous_aqi,temperature,humidity,pressure,wind_speed
2026-08-03 12:00:00,12,3,8,0,47.32,52.76,462.82,2.88,1.48,128.46,130,131,,,,
2026-08-03 13:00:00,13,3,8,0,51.26,57.32,479.85,3.65,1.35,130.3,140,130,,,,
2026-08-03 14:00:00,14,3,8,0,57.19,63.87,517.33,5.1,1.4,132.12,152,140,,,,
2026-08-03 15:00:00,15,3,8,0,60.71,67.44,550.15,6.35,1.46,133.86,154,152,,,,
2026-08-03 16:00:00,16,3,8,0,59.56,65.89,550.36,6.59,1.43,132.27,153,154,,,,
2026-08-03 17:00:00,17,3,8,0,55.77,61.78,527.07,6.19,1.43,132.67,151,153,,,,
2026-08-03 18:00:00,18,3,8,0,50.75,56.69,510.13,6.35,1.38,128.99,139,151,,,,
2026-08-03 19:00:00,19,3,8,0,53.5,59.95,555.65,9.02,1.44,117.93,145,139,,,,
2026-08-03 20:00:00,20,3,8,0,57.88,64.84,608.06,10.32,1.48,108.67,152,145,,,,
2026-08-03 21:00:00,21,3,8,0,63.8,71.0,665.11,11.19,1.54,99.17,155,152,,,,
2026-08-03 22:00:00,22,3,8,0,70.99,78.46,733.11,12.22,1.63,89.51,159,155,,,,
2026-08-03 23:00:00,23,3,8,0,77.49,85.2,795.98,13.19,1.7,80.76,162,159,,,,
2026-08-04 00:00:00,0,4,8,1,81.8,89.36,847.56,14.05,1.93,71.24,165,162,,,,
2026-08-04 01:00:00,1,4,8,1,84.71,91.84,893.28,14.46,2.31,62.87,166,165,,,,
2026-08-04 02:00:00,2,4,8,1,86.41,93.08,925.75,14.3,2.74,56.76,167,166,,,,
2026-08-04 03:00:00,3,4,8,1,86.3,92.32,927.34,13.43,2.88,53.38,167,167,,,,
2026-08-04 04:00:00,4,4,8,1,84.48,90.01,915.49,11.98,2.67,53.58,166,167,,,,
2026-08-04 05:00:00,5,4,8,1,81.24,86.28,881.29,10.1,2.55,58.68,164,166,,,,
2026-08-04 06:00:00,6,4,8,1,75.56,80.28,824.59,7.84,2.47,69.76,161,164,,,,
2026-08-04 07:00:00,7,4,8,1,73.69,78.84,814.52,7.58,2.23,71.44,160,161,,,,
2026-08-04 08:00:00,8,4,8,1,73.24,79.3,825.46,8.12,2.09,73.19,160,160,,,,
2026-08-04 09:00:00,9,4,8,1,68.87,76.18,779.77,6.58,2.01,93.55,158,160,,,,
2026-08-04 10:00:00,10,4,8,1,72.96,81.0,764.28,5.05,2.04,116.16,160,158,,,,
2026-08-04 11:00:00,11,4,8,1,83.57,92.05,761.63,3.63,2.05,141.37,165,160,,,,
2026-08-04 12:00:00,12,4,8,1,52.24,58.62,573.01,1.75,1.44,145.48,142,165,,,,
2026-08-04 13:00:00,13,4,8,1,36.88,42.19,483.03,1.27,1.0,138.86,104,142,,,,
2026-08-04 14:00:00,14,4,8,1,34.0,39.45,456.64,1.24,0.87,136.84,97,104,,,,
2026-08-04 15:00:00,15,4,8,1,32.25,38.29,439.54,1.31,0.8,136.16,93,97,,,,
2026-08-04 16:00:00,16,4,8,1,30.57,37.34,424.02,1.51,0.76,134.27,90,93,,,,
2026-08-04 17:00:00,17,4,8,1,29.18,36.76,413.51,1.95,0.76,132.24,87,90,,,,
2026-08-04 18:00:00,18,4,8,1,30.68,39.58,475.94,6.95,0.92,116.26,90,87,,,,
2026-08-04 19:00:00,19,4,8,1,34.75,45.46,588.83,14.43,1.17,93.18,99,90,,,,
2026-08-04 20:00:00,20,4,8,1,39.81,52.28,689.9,18.84,1.34,78.7,112,99,,,,
2026-08-04 21:00:00,21,4,8,1,45.62,59.08,779.17,21.54,1.45,69.49,126,112,,,,
2026-08-04 22:00:00,22,4,8,1,51.36,65.37,861.15,23.2,1.49,61.66,140,126,,,,
2026-08-04 23:00:00,23,4,8,1,55.87,70.15,933.36,24.52,1.45,53.94,151,140,,,,
2026-08-05 00:00:00,0,5,8,2,59.01,72.82,979.22,24.92,1.32,47.04,153,151,,,,
2026-08-05 01:00:00,1,5,8,2,61.79,74.2,1016.21,23.86,1.27,41.23,154,153,,,,
2026-08-05 02:00:00,2,5,8,2,63.68,73.85,1035.22,21.24,1.4,39.9,155,154,,,,
2026-08-05 03:00:00,3,5,8,2,57.2,63.97,878.11,12.64,1.87,69.07,152,155,,,,
2026-08-05 04:00:00,4,5,8,2,55.29,60.71,839.99,10.44,1.94,71.1,150,152,,,,
2026-08-05 05:00:00,5,5,8,2,55.14,59.97,837.83,9.94,1.92,66.94,149,150,,,,
2026-08-05 06:00:00,6,5,8,2,55.01,59.95,841.09,9.89,1.66,62.42,149,149,,,,
2026-08-05 07:00:00,7,5,8,2,54.71,60.44,855.74,10.81,1.51,57.64,148,149,,,,
2026-08-05 08:00:00,8,5,8,2,54.97,61.81,885.6,11.14,1.61,59.14,149,148,,,,
2026-08-05 09:00:00,9,5,8,2,44.64,59.46,606.75,4.6,2.15,105.92,124,149,,,,
2026-08-05 10:00:00,10,5,8,2,42.83,60.96,510.55,2.62,2.11,120.04,119,124,,,,
2026-08-05 11:00:00,11,5,8,2,45.09,63.79,484.2,1.92,2.01,127.9,125,119,,,,
2026-08-05 12:00:00,12,5,8,2,46.71,65.69,463.13,1.57,1.91,132.42,129,125,,,,
2026-08-05 13:00:00,13,5,8,2,45.99,64.62,439.37,1.41,1.75,133.47,127,129,,,,
2026-08-05 14:00:00,14,5,8,2,44.89,62.94,422.0,1.38,1.63,133.66,124,127,,,,
2026-08-05 15:00:00,15,5,8,2,44.59,62.66,413.97,1.48,1.57,134.68,123,124,,,,
2026-08-05 16:00:00,16,5,8,2,44.55,63.01,410.62,1.8,1.56,134.98,123,123,,,,
2026-08-05 17:00:00,17,5,8,2,44.32,63.37,410.88,2.47,1.6,134.15,123,123,,,,
2026-08-05 18:00:00,18,5,8,2,45.56,65.22,438.29,4.74,1.71,129.5,126,123,,,,
2026-08-05 19:00:00,19,5,8,2,48.17,68.01,487.83,7.86,1.87,121.43,132,126,,,,
2026-08-05 20:00:00,20,5,8,2,50.72,70.36,535.68,9.47,2.03,114.43,138,132,,,,
2026-08-05 21:00:00,21,5,8,2,53.31,71.9,586.08,10.47,2.2,106.96,145,138,,,,
2026-08-05 22:00:00,22,5,8,2,57.34,75.01,646.03,11.26,2.43,99.71,152,145,,,,
2026-08-05 23:00:00,23,5,8,2,61.99,79.58,694.98,11.72,2.66,92.78,154,152,,,,
2026-08-06 00:00:00,0,6,8,3,65.66,81.49,734.46,12.13,3.25,83.72,156,154,,,,
2026-08-06 01:00:00,1,6,8,3,70.34,82.82,780.94,12.08,3.71,75.38,159,156,,,,
2026-08-06 02:00:00,2,6,8,3,75.64,85.29,822.41,11.38,3.75,68.7,161,159,,,,
2026-08-06 03:00:00,3,6,8,3,79.34,86.55,841.97,10.23,3.33,63.63,163,161,,,,
2026-08-06 04:00:00,4,6,8,3,79.7,85.48,863.76,9.49,3.08,60.15,163,163,,,,
2026-08-06 05:00:00,5,6,8,3,76.06,80.78,879.46,9.0,3.24,57.76,162,163,,,,
2026-08-06 06:00:00,6,6,8,3,66.82,70.93,853.81,7.26,4.32,67.88,157,162,,,,
2026-08-06 07:00:00,7,6,8,3,64.08,68.04,863.42,7.36,4.46,68.66,155,157,,,,
2026-08-06 08:00:00,8,6,8,3,64.85,69.12,879.75,7.82,4.24,70.88,156,155,,,,
2026-08-06 09:00:00,9,6,8,3,68.06,73.1,862.35,7.03,4.2,87.13,157,156,,,,
2026-08-06 10:00:00,10,6,8,3,75.42,81.73,820.3,5.78,4.34,107.94,161,157,,,,
2026-08-06 11:00:00,11,6,8,3,81.61,89.55,764.56,4.45,4.56,127.06,164,161,,,,
2026-08-06 12:00:00,12,6,8,3,64.97,84.32,528.86,2.66,4.09,128.44,156,164,,,,
2026-08-06 13:00:00,13,6,8,3,58.74,83.39,441.04,2.01,3.38,127.62,153,156,,,,
2026-08-06 14:00:00,14,6,8,3,57.87,84.83,408.3,1.77,2.98,130.5,152,153,,,,
2026-08-06 15:00:00,15,6,8,3,55.27,84.66,378.17,1.66,2.54,131.1,150,152,,,,
2026-08-06 16:00:00,16,6,8,3,52.0,81.79,354.83,1.8,2.2,129.46,142,150,,,,
2026-08-06 17:00:00,17,6,8,3,50.23,79.95,346.02,2.31,2.07,128.24,137,142,,,,
2026-08-06 18:00:00,18,6,8,3,51.91,81.68,370.47,4.32,2.16,124.42,141,137,,,,
2026-08-06 19:00:00,19,6,8,3,57.53,86.9,424.78,7.15,2.43,118.67,152,141,,,,
2026-08-06 20:00:00,20,6,8,3,64.27,92.87,481.71,8.64,2.75,114.74,156,152,,,,
2026-08-06 21:00:00,21,6,8,3,71.26,98.19,545.45,9.8,3.04,108.9,159,156,,,,
2026-08-06 22:00:00,22,6,8,3,77.02,102.28,609.78,11.02,3.22,100.69,162,159,,,,
2026-08-06 23:00:00,23,6,8,3,80.51,104.44,658.79,11.89,3.28,92.63,164,162,,,,
2026-08-07 00:00:00,0,7,8,4,80.45,101.55,684.23,12.05,5.05,84.99,164,164,,,,
2026-08-07 01:00:00,1,7,8,4,80.19,97.14,710.84,11.6,6.83,78.41,164,164,,,,
2026-08-07 02:00:00,2,7,8,4,79.87,92.51,730.86,10.56,7.22,73.29,164,164,,,,
2026-08-07 03:00:00,3,7,8,4,80.3,90.65,733.08,9.2,5.68,69.95,164,164,,,,
2026-08-07 04:00:00,4,7,8,4,83.33,93.03,751.38,8.83,4.43,65.64,165,164,,,,
2026-08-07 05:00:00,5,7,8,4,86.03,95.3,769.0,8.79,3.62,62.25,167,165,,,,
2026-08-07 06:00:00,6,7,8,4,87.15,95.88,781.92,8.81,3.06,60.12,167,167,,,,
2026-08-07 07:00:00,7,7,8,4,86.56,95.06,793.52,9.3,2.67,58.71,167,167,,,,
2026-08-07 08:00:00,8,7,8,4,85.88,94.51,813.2,9.79,2.43,59.67,167,167,,,,
2026-08-07 09:00:00,9,7,8,4,86.23,94.94,801.77,7.92,2.59,78.45,167,167,,,,
2026-08-07 10:00:00,10,7,8,4,91.54,100.15,799.19,5.94,2.49,102.36,170,167,,,,
2026-08-07 11:00:00,11,7,8,4,102.62,111.03,797.28,3.95,2.35,130.87,175,170,,,,
2026-08-07 12:00:00,12,7,8,4,99.27,107.28,717.18,2.23,2.39,152.11,174,175,,,,
2026-08-07 13:00:00,13,7,8,4,99.63,107.09,683.67,1.89,2.21,159.36,174,174,,,,
2026-08-07 14:00:00,14,7,8,4,102.52,109.38,682.26,1.94,2.05,164.01,175,174,,,,
2026-08-07 15:00:00,15,7,8,4,101.75,108.48,670.89,2.13,1.96,167.8,175,175,,,,
2026-08-07 16:00:00,16,7,8,4,102.22,109.04,668.16,2.61,1.92,168.75,175,175,,,,
2026-08-07 17:00:00,17,7,8,4,103.21,110.28,673.37,3.56,1.94,167.99,176,175,,,,
2026-08-07 18:00:00,18,7,8,4,107.41,115.18,752.84,9.44,1.97,147.27,178,176,,,,
2026-08-07 19:00:00,19,7,8,4,113.89,122.8,876.01,16.9,1.97,117.93,181,178,,,,
2026-08-07 20:00:00,20,7,8,4,120.43,130.6,977.21,20.66,1.94,98.85,185,181,,,,
2026-08-07 21:00:00,21,7,8,4,126.72,137.73,1059.66,23.38,2.16,86.48,188,185,,,,
2026-08-07 22:00:00,22,7,8,4,134.8,146.6,1149.85,26.06,2.69,78.53,192,188,,,,
2026-08-07 23:00:00,23,7,8,4,145.75,158.13,1225.6,28.33,3.09,71.33,198,192,,,,
2026-08-08 00:00:00,0,8,8,5,155.32,167.85,1276.36,29.49,3.26,64.67,206,198,,,,
2026-08-08 01:00:00,1,8,8,5,163.91,176.45,1312.06,29.06,3.31,58.41,214,206,,,,
2026-08-08 02:00:00,2,8,8,5,172.21,184.59,1343.81,27.71,3.18,51.91,223,214,,,,
2026-08-08 03:00:00,3,8,8,5,172.17,184.04,1361.72,25.6,2.39,44.02,222,223,,,,
2026-08-08 04:00:00,4,8,8,5,169.32,180.78,1374.51,24.13,1.98,39.71,220,222,,,,
2026-08-08 05:00:00,5,8,8,5,168.07,179.25,1388.66,23.48,1.84,38.28,218,220,,,,
2026-08-08 06:00:00,6,8,8,5,165.81,176.72,1405.78,22.92,1.73,37.04,216,218,,,,
2026-08-08 07:00:00,7,8,8,5,159.04,169.93,1427.19,22.17,1.66,36.28,209,216,,,,
2026-08-08 08:00:00,8,8,8,5,158.34,169.16,1436.44,20.15,1.78,46.76,209,209,,,,
2026-08-08 09:00:00,9,8,8,5,107.03,116.52,771.29,3.81,5.0,156.36,178,209,,,,
2026-08-08 10:00:00,10,8,8,5,86.75,96.21,655.48,2.02,4.38,157.68,167,178,,,,
2026-08-08 11:00:00,11,8,8,5,81.1,89.97,639.09,1.59,4.08,158.84,164,167,,,,
2026-08-08 12:00:00,12,8,8,5,78.77,87.18,635.7,1.42,3.86,161.35,163,164,,,,
2026-08-08 13:00:00,13,8,8,5,78.18,86.05,634.59,1.43,3.71,162.5,163,163,,,,
2026-08-08 14:00:00,14,8,8,5,78.72,85.81,641.45,1.51,3.61,164.49,163,163,,,,
2026-08-08 15:00:00,15,8,8,5,82.92,89.26,668.84,1.95,3.59,167.92,165,163,,,,
2026-08-08 16:00:00,16,8,8,5,90.98,96.58,714.15,2.94,3.61,169.82,169,165,,,,
2026-08-08 17:00:00,17,8,8,5,95.27,100.1,752.17,4.3,3.5,168.01,172,169,,,,
2026-08-08 18:00:00,18,8,8,5,96.47,100.81,787.24,6.45,3.23,159.01,172,172,,,,
2026-08-08 19:00:00,19,8,8,5,97.77,102.03,824.13,8.32,2.94,145.6,173,172,,,,
2026-08-08 20:00:00,20,8,8,5,97.79,102.1,847.85,8.58,2.68,135.12,173,173,,,,
2026-08-08 21:00:00,21,8,8,5,95.58,99.96,861.86,9.16,2.29,121.35,172,173,,,,
2026-08-08 22:00:00,22,8,8,5,93.7,98.43,886.92,10.55,1.93,104.31,171,172,,,,
2026-08-08 23:00:00,23,8,8,5,91.92,97.01,909.37,11.9,1.7,89.65,170,171,,,,
2026-08-09 00:00:00,0,9,8,6,89.48,94.69,918.73,12.79,1.54,77.36,169,170,,,,
2026-08-09 01:00:00,1,9,8,6,86.88,92.14,923.02,12.95,1.44,67.83,167,169,,,,
2026-08-09 02:00:00,2,9,8,6,83.74,89.09,921.93,12.95,1.35,59.08,166,167,,,,
2026-08-09 03:00:00,3,9,8,6,80.45,85.94,919.39,13.04,1.3,50.88,164,166,,,,
2026-08-09 04:00:00,4,9,8,6,77.91,83.6,920.82,13.17,1.27,44.19,163,164,,,,
2026-08-09 05:00:00,5,9,8,6,75.32,81.23,914.8,12.97,1.35,40.24,161,163,,,,
2026-08-09 06:00:00,6,9,8,6,70.8,76.83,878.11,11.58,1.84,41.32,159,161,,,,
2026-08-09 07:00:00,7,9,8,6,66.51,72.68,841.28,10.65,2.45,44.27,157,159,,,,
2026-08-09 08:00:00,8,9,8,6,63.45,69.74,803.85,9.59,3.04,52.21,155,157,,,,
2026-08-09 09:00:00,9,9,8,6,45.69,50.65,604.28,4.7,3.82,87.91,126,155,,,,
2026-08-09 10:00:00,10,9,8,6,36.77,40.36,524.1,3.06,3.29,98.34,104,126,,,,
2026-08-09 11:00:00,11,9,8,6,34.8,37.88,490.23,2.24,2.93,105.62,99,104,,,,
2026-08-09 12:00:00,12,9,8,6,29.51,32.06,448.79,1.61,2.2,109.85,88,99,,,,
2026-08-09 13:00:00,13,9,8,6,24.15,26.26,414.83,1.32,1.6,109.96,76,88,,,,
2026-08-09 14:00:00,14,9,8,6,22.31,24.22,398.67,1.26,1.35,111.06,72,76,,,,
2026-08-09 15:00:00,15,9,8,6,21.74,23.61,392.3,1.31,1.22,113.7,71,72,,,,
2026-08-09 16:00:00,16,9,8,6,21.54,23.47,389.03,1.53,1.17,115.6,71,71,,,,
2026-08-09 17:00:00,17,9,8,6,21.23,23.24,389.74,1.96,1.18,116.23,70,71,,,,
2026-08-09 18:00:00,18,9,8,6,22.88,25.49,449.74,6.62,1.26,99.92,74,70,,,,
2026-08-09 19:00:00,19,9,8,6,26.12,29.84,549.2,13.58,1.37,75.25,80,74,,,,
2026-08-09 20:00:00,20,9,8,6,29.34,34.19,633.51,17.8,1.41,58.31,87,80,,,,
2026-08-09 21:00:00,21,9,8,6,32.45,38.26,700.05,20.71,1.49,47.12,94,87,,,,
2026-08-09 22:00:00,22,9,8,6,35.68,42.43,761.63,23.32,1.77,40.23,101,94,,,,
2026-08-09 23:00:00,23,9,8,6,38.42,45.9,817.32,26.11,2.06,35.58,108,101,,,,
2026-08-10 00:00:00,0,10,8,0,40.44,48.19,856.25,28.41,2.26,32.75,113,108,,,,
2026-08-10 01:00:00,1,10,8,0,44.04,52.07,889.08,29.84,2.44,30.69,122,113,,,,
2026-08-10 02:00:00,2,10,8,0,49.14,57.49,920.62,30.83,2.63,28.52,135,122,,,,
2026-08-10 03:00:00,3,10,8,0,53.9,62.53,946.29,31.25,2.77,26.43,146,135,,,,
2026-08-10 04:00:00,4,10,8,0,57.89,66.77,963.41,30.9,2.81,24.94,152,146,,,,
2026-08-10 05:00:00,5,10,8,0,61.24,70.35,981.9,29.83,2.69,25.15,154,152,,,,
2026-08-10 06:00:00,6,10,8,0,56.78,66.04,986.85,26.45,2.06,29.1,152,154,,,,
2026-08-10 07:00:00,7,10,8,0,55.95,65.47,1021.29,23.07,1.81,29.27,151,152,,,,
2026-08-10 08:00:00,8,10,8,0,58.27,68.12,1057.71,18.78,1.85,36.11,152,151,,,,
2026-08-10 09:00:00,9,10,8,0,45.1,53.19,670.11,6.98,3.71,107.8,125,152,,,,
2026-08-10 10:00:00,10,10,8,0,46.99,54.74,599.15,3.81,3.76,133.69,129,125,,,,
2026-08-10 11:00:00,11,10,8,0,55.05,62.87,593.95,2.69,3.74,151.99,149,129,,,,
2026-08-10 12:00:00,12,10,8,0,52.4,59.42,539.98,1.82,3.19,155.09,143,149,,,,
2026-08-10 13:00:00,13,10,8,0,47.61,54.18,494.33,1.49,2.62,151.37,131,143,,,,
2026-08-10 14:00:00,14,10,8,0,47.35,54.08,481.64,1.51,2.4,151.91,130,131,,,,
2026-08-10 15:00:00,15,10,8,0,48.03,55.23,481.7,1.68,2.29,154.73,132,130,,,,
2026-08-10 16:00:00,16,10,8,0,48.92,56.3,486.19,2.04,2.22,156.98,134,132,,,,
2026-08-10 17:00:00,17,10,8,0,49.78,57.11,495.94,2.76,2.22,158.25,136,134,,,,
2026-08-10 18:00:00,18,10,8,0,52.36,59.81,552.1,6.54,2.26,147.25,143,136,,,,
2026-08-10 19:00:00,19,10,8,0,56.64,64.52,640.59,11.49,2.31,128.28,152,143,,,,
2026-08-10 20:00:00,20,10,8,0,61.77,70.24,723.62,14.02,2.36,115.31,154,152,,,,
2026-08-10 21:00:00,21,10,8,0,67.62,76.61,809.65,16.29,2.34,101.34,157,154,,,,
2026-08-10 22:00:00,22,10,8,0,74.0,83.64,911.51,18.96,2.23,84.98,161,157,,,,
2026-08-10 23:00:00,23,10,8,0,79.32,89.43,1004.39,21.27,2.06,70.77,163,161,,,,
2026-08-11 00:00:00,0,11,8,1,82.74,92.8,1062.54,22.26,1.89,61.22,165,163,,,,
2026-08-11 01:00:00,1,11,8,1,85.85,95.69,1100.47,21.79,1.88,57.63,167,165,,,,
2026-08-11 02:00:00,2,11,8,1,88.68,98.23,1125.77,20.62,2.02,57.2,168,167,,,,
2026-08-11 03:00:00,3,11,8,1,90.62,99.82,1136.86,19.17,2.2,57.11,169,168,,,,
2026-08-11 04:00:00,4,11,8,1,92.74,101.61,1146.43,17.89,2.18,54.24,170,169,,,,
2026-08-11 05:00:00,5,11,8,1,94.99,103.62,1153.32,16.51,2.15,51.51,171,170,,,,
2026-08-11 06:00:00,6,11,8,1,97.18,105.67,1157.61,14.92,2.19,49.27,173,171,,,,
2026-08-11 07:00:00,7,11,8,1,99.7,108.42,1184.71,15.01,2.36,45.9,174,173,,,,
2026-08-11 08:00:00,8,11,8,1,101.72,110.85,1221.75,15.32,2.67,48.55,175,174,,,,
2026-08-11 09:00:00,9,11,8,1,83.19,91.61,896.53,6.85,4.09,103.64,165,175,,,,
2026-08-11 10:00:00,10,11,8,1,75.53,84.07,811.19,4.75,3.58,120.07,161,165,,,,
2026-08-11 11:00:00,11,11,8,1,75.63,83.72,791.31,3.48,3.3,135.71,161,161,,,,
2026-08-11 12:00:00,12,11,8,1,74.97,83.59,744.93,2.44,2.95,150.41,161,161,,,,
2026-08-11 13:00:00,13,11,8,1,70.66,81.27,685.5,2.06,2.54,153.83,159,161,,,,
2026-08-11 14:00:00,14,11,8,1,67.34,78.36,661.93,2.1,2.37,154.69,157,159,,,,
2026-08-11 15:00:00,15,11,8,1,63.99,74.99,656.99,2.38,2.3,155.86,155,157,,,,
2026-08-11 16:00:00,16,11,8,1,60.53,71.03,658.09,2.98,2.37,154.4,154,155,,,,
2026-08-11 17:00:00,17,11,8,1,55.92,65.35,663.13,3.8,2.49,151.82,151,154,,,,
2026-08-11 18:00:00,18,11,8,1,54.48,62.8,691.02,5.21,2.78,147.09,148,151,,,,
2026-08-11 19:00:00,19,11,8,1,57.14,64.61,734.72,6.77,3.29,140.47,152,148,,,,
2026-08-11 20:00:00,20,11,8,1,59.28,66.02,777.34,7.39,3.88,134.22,153,152,,,,
2026-08-11 21:00:00,21,11,8,1,60.23,66.2,812.64,7.43,4.68,126.48,153,153,,,,
2026-08-11 22:00:00,22,11,8,1,62.1,67.65,858.5,7.54,5.64,117.51,154,153,,,,
2026-08-11 23:00:00,23,11,8,1,65.09,70.59,905.23,7.96,6.49,105.64,156,154,,,,
2026-08-12 00:00:00,0,12,8,2,65.63,70.79,936.09,8.15,7.19,93.85,156,156,,,,
2026-08-12 01:00:00,1,12,8,2,64.61,69.23,977.79,8.53,7.08,82.29,156,156,,,,
2026-08-12 02:00:00,2,12,8,2,64.48,68.57,1018.32,8.92,6.53,71.9,156,156,,,,
2026-08-12 03:00:00,3,12,8,2,63.42,66.92,1035.42,8.92,5.72,64.13,155,156,,,,
2026-08-12 04:00:00,4,12,8,2,62.07,65.02,1046.48,8.8,4.91,58.85,154,155,,,,
2026-08-12 05:00:00,5,12,8,2,60.28,62.77,1052.16,8.7,4.15,54.48,153,154,,,,
2026-08-12 06:00:00,6,12,8,2,58.8,61.05,1041.08,8.6,3.49,50.16,153,153,,,,
2026-08-12 07:00:00,7,12,8,2,62.22,64.55,1026.11,8.93,3.09,47.7,154,153,,,,
2026-08-12 08:00:00,8,12,8,2,66.13,68.63,1002.42,8.86,2.81,54.06,156,154,,,,
2026-08-12 09:00:00,9,12,8,2,63.87,66.42,920.73,6.88,2.43,79.4,155,156,,,,
2026-08-12 10:00:00,10,12,8,2,65.1,67.75,874.25,5.18,2.24,105.39,156,155,,,,
2026-08-12 11:00:00,11,12,8,2,68.8,71.64,851.46,3.85,2.2,128.28,158,156,,,,
2026-08-12 12:00:00,12,12,8,2,64.67,67.61,828.77,2.9,2.06,143.16,156,158,,,,
2026-08-12 13:00:00,13,12,8,2,60.42,63.64,799.55,2.42,1.84,149.82,154,156,,,,
2026-08-12 14:00:00,14,12,8,2,60.03,63.8,775.8,2.24,1.74,155.03,153,154,,,,
2026-08-12 15:00:00,15,12,8,2,59.05,63.61,758.3,2.33,1.68,157.53,153,153,,,,
2026-08-12 16:00:00,16,12,8,2,56.27,61.52,746.31,2.89,1.63,154.12,151,153,,,,
2026-08-12 17:00:00,17,12,8,2,52.99,58.56,747.54,3.86,1.57,148.59,144,151,,,,
2026-08-12 18:00:00,18,12,8,2,53.32,59.63,822.04,9.44,1.59,125.36,145,144,,,,
2026-08-12 19:00:00,19,12,8,2,57.53,65.22,941.89,16.51,1.66,95.39,152,145,,,,
2026-08-12 20:00:00,20,12,8,2,62.04,71.18,1039.78,20.73,1.71,74.93,154,152,,,,
2026-08-12 21:00:00,21,12,8,2,65.54,75.93,1112.18,23.45,1.94,62.89,156,154,,,,
2026-08-12 22:00:00,22,12,8,2,68.83,80.4,1176.82,25.9,2.37,56.91,158,156,,,,
2026-08-12 23:00:00,23,12,8,2,71.77,84.22,1236.95,28.3,2.68,51.56,159,158,,,,
2026-08-13 00:00:00,0,13,8,3,75.94,88.9,1277.09,29.89,2.79,47.08,162,159,,,,
2026-08-13 01:00:00,1,13,8,3,81.98,95.55,1309.18,30.61,2.84,42.62,165,162,,,,
2026-08-13 02:00:00,2,13,8,3,86.69,100.96,1341.33,31.15,2.87,37.54,167,165,,,,
2026-08-13 03:00:00,3,13,8,3,87.49,102.33,1357.55,30.19,2.5,31.56,168,167,,,,
2026-08-13 04:00:00,4,13,8,3,83.44,98.45,1376.55,28.76,1.88,26.93,165,168,,,,
2026-08-13 05:00:00,5,13,8,3,80.8,95.41,1391.57,27.88,1.54,25.27,164,165,,,,
2026-08-13 06:00:00,6,13,8,3,74.93,88.0,1292.07,20.82,1.65,38.99,161,164,,,,
2026-08-13 07:00:00,7,13,8,3,71.04,83.17,1236.58,17.57,1.9,46.11,159,161,,,,
2026-08-13 08:00:00,8,13,8,3,68.8,80.44,1198.64,16.11,2.34,56.11,158,159,,,,
2026-08-13 09:00:00,9,13,8,3,50.44,61.93,821.55,5.31,2.2,118.84,138,158,,,,
2026-08-13 10:00:00,10,13,8,3,42.41,53.5,711.27,2.97,1.54,128.75,118,138,,,,
2026-08-13 11:00:00,11,13,8,3,39.65,50.73,672.63,2.26,1.35,132.19,111,118,,,,
2026-08-13 12:00:00,12,13,8,3,38.56,50.08,651.5,1.85,1.22,136.35,109,111,,,,
2026-08-13 13:00:00,13,13,8,3,37.92,49.81,618.03,1.58,1.07,138.37,107,109,,,,
2026-08-13 14:00:00,14,13,8,3,38.22,50.39,596.58,1.47,0.97,139.96,108,107,,,,
2026-08-13 15:00:00,15,13,8,3,38.81,51.67,584.4,1.49,0.88,141.69,109,108,,,,
2026-08-13 16:00:00,16,13,8,3,37.88,51.22,563.7,1.65,0.81,141.18,107,109,,,,
2026-08-13 17:00:00,17,13,8,3,36.97,50.71,550.89,2.05,0.78,139.97,105,107,,,,
2026-08-13 18:00:00,18,13,8,3,39.01,53.38,617.06,7.44,0.96,123.79,110,105,,,,
2026-08-13 19:00:00,19,13,8,3,43.49,58.86,734.45,14.73,1.27,100.83,121,110,,,,
2026-08-13 20:00:00,20,13,8,3,48.3,64.78,835.93,18.69,1.5,86.1,133,121,,,,
2026-08-13 21:00:00,21,13,8,3,53.47,70.52,921.15,21.03,1.64,76.24,145,133,,,,
2026-08-13 22:00:00,22,13,8,3,58.31,75.99,998.54,22.22,1.67,69.01,152,145,,,,
2026-08-13 23:00:00,23,13,8,3,61.0,79.65,1042.36,22.58,1.59,63.46,154,152,,,,
2026-08-14 00:00:00,0,14,8,4,60.2,79.55,1015.49,21.01,1.44,60.0,153,154,,,,
2026-08-14 01:00:00,1,14,8,4,57.87,78.34,943.57,17.65,1.37,59.58,152,153,,,,
2026-08-14 02:00:00,2,14,8,4,54.83,77.85,842.78,13.61,1.49,62.01,149,152,,,,
2026-08-14 03:00:00,3,14,8,4,53.15,79.06,763.61,11.81,1.6,59.43,144,149,,,,
2026-08-14 04:00:00,4,14,8,4,54.54,81.43,764.96,13.21,1.52,49.32,148,144,,,,
2026-08-14 05:00:00,5,14,8,4,57.57,84.32,811.78,15.83,1.49,39.76,152,148,,,,
2026-08-14 06:00:00,6,14,8,4,61.09,85.93,888.07,18.34,1.44,31.34,154,152,,,,
2026-08-14 07:00:00,7,14,8,4,64.7,87.33,983.83,19.62,1.42,24.33,156,154,,,,
2026-08-14 08:00:00,8,14,8,4,68.78,89.34,1093.13,18.25,1.5,25.13,158,156,,,,
